time (UTC),ground truth,Forecast: Benchmark Lag-1d (mod),Forecast: Benchmark Lag-1d,Forecast: Benchmark Lag-7d
2022-11-07 10:00:00 UTC+0000,68.86,202.78,50.47,141.95
2022-11-07 11:00:00 UTC+0000,70.46,203.05,64.05,141.96
2022-11-07 12:00:00 UTC+0000,84.35,189.01,39.46,145.96
2022-11-07 13:00:00 UTC+0000,98.87,207.56,82.07,155.0
2022-11-07 14:00:00 UTC+0000,151.61,212.96,84.97,169.15
2022-11-07 15:00:00 UTC+0000,149.05,217.42,85.05,179.48
2022-11-07 16:00:00 UTC+0000,155.57,239.99,100.81,201.51
2022-11-07 17:00:00 UTC+0000,156.49,240.55,77.54,182.84
2022-11-07 18:00:00 UTC+0000,140.15,217.74,73.7,167.81
2022-11-07 19:00:00 UTC+0000,110.07,195.58,36.97,147.09
2022-11-07 20:00:00 UTC+0000,84.33,187.0,27.15,136.78
2022-11-07 21:00:00 UTC+0000,77.06,179.8,27.59,120.51
2022-11-07 22:00:00 UTC+0000,54.36,172.21,19.85,100.73
2022-11-07 23:00:00 UTC+0000,77.58,0.09,0.09,80.65
2022-11-08 00:00:00 UTC+0000,79.51,0.09,0.09,76.68
2022-11-08 01:00:00 UTC+0000,73.45,0.09,0.09,55.26
2022-11-08 02:00:00 UTC+0000,71.22,0.3,0.3,37.0
2022-11-08 03:00:00 UTC+0000,62.99,5.0,5.0,38.76
2022-11-08 04:00:00 UTC+0000,76.77,9.07,9.07,54.63
2022-11-08 05:00:00 UTC+0000,85.41,54.32,54.32,59.95
2022-11-08 06:00:00 UTC+0000,129.24,99.52,99.52,77.99
2022-11-08 07:00:00 UTC+0000,135.49,105.04,105.04,84.4
2022-11-08 08:00:00 UTC+0000,91.3,84.4,84.4,67.65
2022-11-08 09:00:00 UTC+0000,71.38,67.14,67.14,57.18
2022-11-08 10:00:00 UTC+0000,75.62,68.86,68.86,48.91
2022-11-08 11:00:00 UTC+0000,72.86,70.46,70.46,38.59
2022-11-08 12:00:00 UTC+0000,91.23,84.35,84.35,41.24
2022-11-08 13:00:00 UTC+0000,93.46,98.87,98.87,68.89
2022-11-08 14:00:00 UTC+0000,121.03,151.61,151.61,80.0
2022-11-08 15:00:00 UTC+0000,123.3,149.05,149.05,89.39
2022-11-08 16:00:00 UTC+0000,135.27,155.57,155.57,114.5
2022-11-08 17:00:00 UTC+0000,142.1,156.49,156.49,125.63
2022-11-08 18:00:00 UTC+0000,119.78,140.15,140.15,102.08
2022-11-08 19:00:00 UTC+0000,98.6,110.07,110.07,84.19
2022-11-08 20:00:00 UTC+0000,84.98,84.33,84.33,71.67
2022-11-08 21:00:00 UTC+0000,99.77,77.06,77.06,69.57
2022-11-08 22:00:00 UTC+0000,71.37,54.36,54.36,27.71
2022-11-08 23:00:00 UTC+0000,74.42,77.58,77.58,54.92
2022-11-09 00:00:00 UTC+0000,74.41,79.51,79.51,24.34
2022-11-09 01:00:00 UTC+0000,64.97,73.45,73.45,17.38
2022-11-09 02:00:00 UTC+0000,68.06,71.22,71.22,15.28
2022-11-09 03:00:00 UTC+0000,68.38,62.99,62.99,20.2
2022-11-09 04:00:00 UTC+0000,87.3,76.77,76.77,30.01
2022-11-09 05:00:00 UTC+0000,117.05,85.41,85.41,69.71
2022-11-09 06:00:00 UTC+0000,148.63,129.24,129.24,97.19
2022-11-09 07:00:00 UTC+0000,160.58,135.49,135.49,97.12
2022-11-09 08:00:00 UTC+0000,147.2,91.3,91.3,73.03
2022-11-09 09:00:00 UTC+0000,129.13,71.38,71.38,47.08
2022-11-09 10:00:00 UTC+0000,117.83,75.62,75.62,42.58
2022-11-09 11:00:00 UTC+0000,114.07,72.86,72.86,39.94
2022-11-09 12:00:00 UTC+0000,119.49,91.23,91.23,52.66
2022-11-09 13:00:00 UTC+0000,144.36,93.46,93.46,72.17
2022-11-09 14:00:00 UTC+0000,149.07,121.03,121.03,91.3
2022-11-09 15:00:00 UTC+0000,159.06,123.3,123.3,105.36
2022-11-09 16:00:00 UTC+0000,192.11,135.27,135.27,146.89
2022-11-09 17:00:00 UTC+0000,199.96,142.1,142.1,148.93
2022-11-09 18:00:00 UTC+0000,168.84,119.78,119.78,130.0
2022-11-09 19:00:00 UTC+0000,149.1,98.6,98.6,97.19
2022-11-09 20:00:00 UTC+0000,140.69,84.98,84.98,83.72
2022-11-09 21:00:00 UTC+0000,127.73,99.77,99.77,88.66
2022-11-09 22:00:00 UTC+0000,118.81,71.37,71.37,81.66
2022-11-09 23:00:00 UTC+0000,114.54,74.42,74.42,75.73
2022-11-10 00:00:00 UTC+0000,110.0,74.41,74.41,71.79
2022-11-10 01:00:00 UTC+0000,99.8,64.97,64.97,46.42
2022-11-10 02:00:00 UTC+0000,102.14,68.06,68.06,45.09
2022-11-10 03:00:00 UTC+0000,99.77,68.38,68.38,43.83
2022-11-10 04:00:00 UTC+0000,112.55,87.3,87.3,71.58
2022-11-10 05:00:00 UTC+0000,153.19,117.05,117.05,87.67
2022-11-10 06:00:00 UTC+0000,182.06,148.63,148.63,99.77
2022-11-10 07:00:00 UTC+0000,199.12,160.58,160.58,112.99
2022-11-10 08:00:00 UTC+0000,167.52,147.2,147.2,106.7
2022-11-10 09:00:00 UTC+0000,124.34,129.13,129.13,94.15
2022-11-10 10:00:00 UTC+0000,123.34,117.83,117.83,108.25
2022-11-10 11:00:00 UTC+0000,89.52,114.07,114.07,110.43
2022-11-10 12:00:00 UTC+0000,101.24,119.49,119.49,128.94
2022-11-10 13:00:00 UTC+0000,126.98,144.36,144.36,125.26
2022-11-10 14:00:00 UTC+0000,153.24,149.07,149.07,136.3
2022-11-10 15:00:00 UTC+0000,184.65,159.06,159.06,133.62
2022-11-10 16:00:00 UTC+0000,197.44,192.11,192.11,137.46
2022-11-10 17:00:00 UTC+0000,198.24,199.96,199.96,128.71
2022-11-10 18:00:00 UTC+0000,181.95,168.84,168.84,132.21
2022-11-10 19:00:00 UTC+0000,145.07,149.1,149.1,128.28
2022-11-10 20:00:00 UTC+0000,125.35,140.69,140.69,109.08
2022-11-10 21:00:00 UTC+0000,121.98,127.73,127.73,124.39
2022-11-10 22:00:00 UTC+0000,79.99,118.81,118.81,113.5
2022-11-10 23:00:00 UTC+0000,70.25,114.54,114.54,88.11
2022-11-11 00:00:00 UTC+0000,67.97,110.0,110.0,93.04
2022-11-11 01:00:00 UTC+0000,67.97,99.8,99.8,89.06
2022-11-11 02:00:00 UTC+0000,68.19,102.14,102.14,94.22
2022-11-11 03:00:00 UTC+0000,75.77,99.77,99.77,114.49
2022-11-11 04:00:00 UTC+0000,81.26,112.55,112.55,129.47
2022-11-11 05:00:00 UTC+0000,109.0,153.19,153.19,174.79
2022-11-11 06:00:00 UTC+0000,134.81,182.06,182.06,206.05
2022-11-11 07:00:00 UTC+0000,149.07,199.12,199.12,215.15
2022-11-11 08:00:00 UTC+0000,125.52,167.52,167.52,209.9
2022-11-11 09:00:00 UTC+0000,111.32,124.34,124.34,204.96
2022-11-11 10:00:00 UTC+0000,109.45,123.34,123.34,202.78
2022-11-11 11:00:00 UTC+0000,104.49,89.52,89.52,203.05
2022-11-11 12:00:00 UTC+0000,114.22,101.24,101.24,189.01
2022-11-11 13:00:00 UTC+0000,134.74,126.98,126.98,207.56
2022-11-11 14:00:00 UTC+0000,174.1,153.24,153.24,212.96
2022-11-11 15:00:00 UTC+0000,179.61,184.65,184.65,217.42
2022-11-11 16:00:00 UTC+0000,208.51,197.44,197.44,239.99
2022-11-11 17:00:00 UTC+0000,206.79,198.24,198.24,240.55
2022-11-11 18:00:00 UTC+0000,177.37,181.95,181.95,217.74
2022-11-11 19:00:00 UTC+0000,156.21,145.07,145.07,195.58
2022-11-11 20:00:00 UTC+0000,133.13,125.35,125.35,187.0
2022-11-11 21:00:00 UTC+0000,128.23,121.98,121.98,179.8
2022-11-11 22:00:00 UTC+0000,121.04,79.99,79.99,172.21
2022-11-11 23:00:00 UTC+0000,137.41,150.59,70.25,150.59
2022-11-12 00:00:00 UTC+0000,134.21,136.89,67.97,136.89
2022-11-12 01:00:00 UTC+0000,130.01,132.54,67.97,132.54
2022-11-12 02:00:00 UTC+0000,126.8,130.65,68.19,130.65
2022-11-12 03:00:00 UTC+0000,129.44,130.65,75.77,130.65
2022-11-12 04:00:00 UTC+0000,129.68,135.0,81.26,135.0
2022-11-12 05:00:00 UTC+0000,158.0,135.99,109.0,135.99
2022-11-12 06:00:00 UTC+0000,172.29,142.2,134.81,142.2
2022-11-12 07:00:00 UTC+0000,171.72,142.82,149.07,142.82
2022-11-12 08:00:00 UTC+0000,166.93,144.35,125.52,144.35
2022-11-12 09:00:00 UTC+0000,141.85,137.12,111.32,137.12
2022-11-12 10:00:00 UTC+0000,130.89,128.4,109.45,128.4
2022-11-12 11:00:00 UTC+0000,134.16,125.56,104.49,125.56
2022-11-12 12:00:00 UTC+0000,138.03,115.03,114.22,115.03
2022-11-12 13:00:00 UTC+0000,148.94,126.63,134.74,126.63
2022-11-12 14:00:00 UTC+0000,206.97,138.03,174.1,138.03
2022-11-12 15:00:00 UTC+0000,194.53,151.05,179.61,151.05
2022-11-12 16:00:00 UTC+0000,240.7,166.93,208.51,166.93
2022-11-12 17:00:00 UTC+0000,238.0,170.0,206.79,170.0
2022-11-12 18:00:00 UTC+0000,199.71,163.29,177.37,163.29
2022-11-12 19:00:00 UTC+0000,177.44,112.98,156.21,112.98
2022-11-12 20:00:00 UTC+0000,166.84,94.06,133.13,94.06
2022-11-12 21:00:00 UTC+0000,160.86,91.28,128.23,91.28
2022-11-12 22:00:00 UTC+0000,158.69,72.85,121.04,72.85
2022-11-12 23:00:00 UTC+0000,168.8,57.85,137.41,57.85
2022-11-13 00:00:00 UTC+0000,152.21,23.7,134.21,23.7
2022-11-13 01:00:00 UTC+0000,143.0,35.03,130.01,35.03
2022-11-13 02:00:00 UTC+0000,127.0,21.66,126.8,21.66
2022-11-13 03:00:00 UTC+0000,134.07,64.53,129.44,64.53
2022-11-13 04:00:00 UTC+0000,135.29,27.14,129.68,27.14
2022-11-13 05:00:00 UTC+0000,135.29,53.5,158.0,53.5
2022-11-13 06:00:00 UTC+0000,150.75,31.3,172.29,31.3
2022-11-13 07:00:00 UTC+0000,155.96,37.44,171.72,37.44
2022-11-13 08:00:00 UTC+0000,131.57,44.91,166.93,44.91
2022-11-13 09:00:00 UTC+0000,120.31,59.51,141.85,59.51
2022-11-13 10:00:00 UTC+0000,133.0,50.47,130.89,50.47
2022-11-13 11:00:00 UTC+0000,130.13,64.05,134.16,64.05
2022-11-13 12:00:00 UTC+0000,125.0,39.46,138.03,39.46
2022-11-13 13:00:00 UTC+0000,137.4,82.07,148.94,82.07
2022-11-13 14:00:00 UTC+0000,141.87,84.97,206.97,84.97
2022-11-13 15:00:00 UTC+0000,150.38,85.05,194.53,85.05
2022-11-13 16:00:00 UTC+0000,187.61,100.81,240.7,100.81
2022-11-13 17:00:00 UTC+0000,197.86,77.54,238.0,77.54
2022-11-13 18:00:00 UTC+0000,165.12,73.7,199.71,73.7
2022-11-13 19:00:00 UTC+0000,150.04,36.97,177.44,36.97
2022-11-13 20:00:00 UTC+0000,141.04,27.15,166.84,27.15
2022-11-13 21:00:00 UTC+0000,141.39,27.59,160.86,27.59
2022-11-13 22:00:00 UTC+0000,122.11,19.85,158.69,19.85
2022-11-13 23:00:00 UTC+0000,100.01,70.25,168.8,0.09
2022-11-14 00:00:00 UTC+0000,101.43,67.97,152.21,0.09
2022-11-14 01:00:00 UTC+0000,93.88,67.97,143.0,0.09
2022-11-14 02:00:00 UTC+0000,107.13,68.19,127.0,0.3
2022-11-14 03:00:00 UTC+0000,108.75,75.77,134.07,5.0
2022-11-14 04:00:00 UTC+0000,121.88,81.26,135.29,9.07
2022-11-14 05:00:00 UTC+0000,167.38,109.0,135.29,54.32
2022-11-14 06:00:00 UTC+0000,205.1,134.81,150.75,99.52
2022-11-14 07:00:00 UTC+0000,208.9,149.07,155.96,105.04
2022-11-14 08:00:00 UTC+0000,166.45,125.52,131.57,84.4
2022-11-14 09:00:00 UTC+0000,142.4,111.32,120.31,67.14
2022-11-14 10:00:00 UTC+0000,129.9,109.45,133.0,68.86
2022-11-14 11:00:00 UTC+0000,143.33,104.49,130.13,70.46
2022-11-14 12:00:00 UTC+0000,165.69,114.22,125.0,84.35
2022-11-14 13:00:00 UTC+0000,207.32,134.74,137.4,98.87
2022-11-14 14:00:00 UTC+0000,212.28,174.1,141.87,151.61
2022-11-14 15:00:00 UTC+0000,212.44,179.61,150.38,149.05
2022-11-14 16:00:00 UTC+0000,254.18,208.51,187.61,155.57
2022-11-14 17:00:00 UTC+0000,217.88,206.79,197.86,156.49
2022-11-14 18:00:00 UTC+0000,187.44,177.37,165.12,140.15
2022-11-14 19:00:00 UTC+0000,160.49,156.21,150.04,110.07
2022-11-14 20:00:00 UTC+0000,139.71,133.13,141.04,84.33
2022-11-14 21:00:00 UTC+0000,157.58,128.23,141.39,77.06
2022-11-14 22:00:00 UTC+0000,147.57,121.04,122.11,54.36
2022-11-14 23:00:00 UTC+0000,136.2,100.01,100.01,77.58
2022-11-15 00:00:00 UTC+0000,129.31,101.43,101.43,79.51
2022-11-15 01:00:00 UTC+0000,128.85,93.88,93.88,73.45
2022-11-15 02:00:00 UTC+0000,110.15,107.13,107.13,71.22
2022-11-15 03:00:00 UTC+0000,111.17,108.75,108.75,62.99
2022-11-15 04:00:00 UTC+0000,129.92,121.88,121.88,76.77
2022-11-15 05:00:00 UTC+0000,163.62,167.38,167.38,85.41
2022-11-15 06:00:00 UTC+0000,211.53,205.1,205.1,129.24
2022-11-15 07:00:00 UTC+0000,222.74,208.9,208.9,135.49
2022-11-15 08:00:00 UTC+0000,210.0,166.45,166.45,91.3
2022-11-15 09:00:00 UTC+0000,199.92,142.4,142.4,71.38
2022-11-15 10:00:00 UTC+0000,198.81,129.9,129.9,75.62
2022-11-15 11:00:00 UTC+0000,189.84,143.33,143.33,72.86
2022-11-15 12:00:00 UTC+0000,205.65,165.69,165.69,91.23
2022-11-15 13:00:00 UTC+0000,222.18,207.32,207.32,93.46
2022-11-15 14:00:00 UTC+0000,224.08,212.28,212.28,121.03
2022-11-15 15:00:00 UTC+0000,217.35,212.44,212.44,123.3
2022-11-15 16:00:00 UTC+0000,220.0,254.18,254.18,135.27
2022-11-15 17:00:00 UTC+0000,214.24,217.88,217.88,142.1
2022-11-15 18:00:00 UTC+0000,220.69,187.44,187.44,119.78
2022-11-15 19:00:00 UTC+0000,174.98,160.49,160.49,98.6
2022-11-15 20:00:00 UTC+0000,153.52,139.71,139.71,84.98
2022-11-15 21:00:00 UTC+0000,137.91,157.58,157.58,99.77
2022-11-15 22:00:00 UTC+0000,122.27,147.57,147.57,71.37
2022-11-15 23:00:00 UTC+0000,79.17,136.2,136.2,74.42
2022-11-16 00:00:00 UTC+0000,79.18,129.31,129.31,74.41
2022-11-16 01:00:00 UTC+0000,79.15,128.85,128.85,64.97
2022-11-16 02:00:00 UTC+0000,70.49,110.15,110.15,68.06
2022-11-16 03:00:00 UTC+0000,70.49,111.17,111.17,68.38
2022-11-16 04:00:00 UTC+0000,79.18,129.92,129.92,87.3
2022-11-16 05:00:00 UTC+0000,120.01,163.62,163.62,117.05
2022-11-16 06:00:00 UTC+0000,151.33,211.53,211.53,148.63
2022-11-16 07:00:00 UTC+0000,168.15,222.74,222.74,160.58
2022-11-16 08:00:00 UTC+0000,176.09,210.0,210.0,147.2
2022-11-16 09:00:00 UTC+0000,174.42,199.92,199.92,129.13
2022-11-16 10:00:00 UTC+0000,163.78,198.81,198.81,117.83
2022-11-16 11:00:00 UTC+0000,180.48,189.84,189.84,114.07
2022-11-16 12:00:00 UTC+0000,184.01,205.65,205.65,119.49
2022-11-16 13:00:00 UTC+0000,201.07,222.18,222.18,144.36
2022-11-16 14:00:00 UTC+0000,220.58,224.08,224.08,149.07
2022-11-16 15:00:00 UTC+0000,236.1,217.35,217.35,159.06
2022-11-16 16:00:00 UTC+0000,241.41,220.0,220.0,192.11
2022-11-16 17:00:00 UTC+0000,202.94,214.24,214.24,199.96
2022-11-16 18:00:00 UTC+0000,163.72,220.69,220.69,168.84
2022-11-16 19:00:00 UTC+0000,146.08,174.98,174.98,149.1
2022-11-16 20:00:00 UTC+0000,114.1,153.52,153.52,140.69
2022-11-16 21:00:00 UTC+0000,83.32,137.91,137.91,127.73
2022-11-16 22:00:00 UTC+0000,64.91,122.27,122.27,118.81
2022-11-16 23:00:00 UTC+0000,47.95,79.17,79.17,114.54
2022-11-17 00:00:00 UTC+0000,23.92,79.18,79.18,110.0
2022-11-17 01:00:00 UTC+0000,16.45,79.15,79.15,99.8
2022-11-17 02:00:00 UTC+0000,10.39,70.49,70.49,102.14
2022-11-17 03:00:00 UTC+0000,5.88,70.49,70.49,99.77
2022-11-17 04:00:00 UTC+0000,11.06,79.18,79.18,112.55
2022-11-17 05:00:00 UTC+0000,66.55,120.01,120.01,153.19
2022-11-17 06:00:00 UTC+0000,84.84,151.33,151.33,182.06
2022-11-17 07:00:00 UTC+0000,96.08,168.15,168.15,199.12
2022-11-17 08:00:00 UTC+0000,89.9,176.09,176.09,167.52
2022-11-17 09:00:00 UTC+0000,83.65,174.42,174.42,124.34
2022-11-17 10:00:00 UTC+0000,86.78,163.78,163.78,123.34
2022-11-17 11:00:00 UTC+0000,112.44,180.48,180.48,89.52
2022-11-17 12:00:00 UTC+0000,119.83,184.01,184.01,101.24
2022-11-17 13:00:00 UTC+0000,143.17,201.07,201.07,126.98
2022-11-17 14:00:00 UTC+0000,153.4,220.58,220.58,153.24
2022-11-17 15:00:00 UTC+0000,152.65,236.1,236.1,184.65
2022-11-17 16:00:00 UTC+0000,194.93,241.41,241.41,197.44
2022-11-17 17:00:00 UTC+0000,181.8,202.94,202.94,198.24
2022-11-17 18:00:00 UTC+0000,153.63,163.72,163.72,181.95
2022-11-17 19:00:00 UTC+0000,136.68,146.08,146.08,145.07
2022-11-17 20:00:00 UTC+0000,146.84,114.1,114.1,125.35
2022-11-17 21:00:00 UTC+0000,149.8,83.32,83.32,121.98
2022-11-17 22:00:00 UTC+0000,128.91,64.91,64.91,79.99
2022-11-17 23:00:00 UTC+0000,113.02,47.95,47.95,70.25
2022-11-18 00:00:00 UTC+0000,119.67,23.92,23.92,67.97
2022-11-18 01:00:00 UTC+0000,126.83,16.45,16.45,67.97
2022-11-18 02:00:00 UTC+0000,115.82,10.39,10.39,68.19
2022-11-18 03:00:00 UTC+0000,120.05,5.88,5.88,75.77
2022-11-18 04:00:00 UTC+0000,129.97,11.06,11.06,81.26
2022-11-18 05:00:00 UTC+0000,150.05,66.55,66.55,109.0
2022-11-18 06:00:00 UTC+0000,227.79,84.84,84.84,134.81
2022-11-18 07:00:00 UTC+0000,227.23,96.08,96.08,149.07
2022-11-18 08:00:00 UTC+0000,228.56,89.9,89.9,125.52
2022-11-18 09:00:00 UTC+0000,228.56,83.65,83.65,111.32
2022-11-18 10:00:00 UTC+0000,226.43,86.78,86.78,109.45
2022-11-18 11:00:00 UTC+0000,197.37,112.44,112.44,104.49
2022-11-18 12:00:00 UTC+0000,194.91,119.83,119.83,114.22
2022-11-18 13:00:00 UTC+0000,206.91,143.17,143.17,134.74
2022-11-18 14:00:00 UTC+0000,214.98,153.4,153.4,174.1
2022-11-18 15:00:00 UTC+0000,202.98,152.65,152.65,179.61
2022-11-18 16:00:00 UTC+0000,211.8,194.93,194.93,208.51
2022-11-18 17:00:00 UTC+0000,172.76,181.8,181.8,206.79
2022-11-18 18:00:00 UTC+0000,158.17,153.63,153.63,177.37
2022-11-18 19:00:00 UTC+0000,135.61,136.68,136.68,156.21
2022-11-18 20:00:00 UTC+0000,118.35,146.84,146.84,133.13
2022-11-18 21:00:00 UTC+0000,153.33,149.8,149.8,128.23
2022-11-18 22:00:00 UTC+0000,123.65,128.91,128.91,121.04
2022-11-18 23:00:00 UTC+0000,144.47,137.41,113.02,137.41
2022-11-19 00:00:00 UTC+0000,146.48,134.21,119.67,134.21
2022-11-19 01:00:00 UTC+0000,148.4,130.01,126.83,130.01
2022-11-19 02:00:00 UTC+0000,140.67,126.8,115.82,126.8
2022-11-19 03:00:00 UTC+0000,143.98,129.44,120.05,129.44
2022-11-19 04:00:00 UTC+0000,150.0,129.68,129.97,129.68
2022-11-19 05:00:00 UTC+0000,138.98,158.0,150.05,158.0
2022-11-19 06:00:00 UTC+0000,159.93,172.29,227.79,172.29
2022-11-19 07:00:00 UTC+0000,205.7,171.72,227.23,171.72
2022-11-19 08:00:00 UTC+0000,215.07,166.93,228.56,166.93
2022-11-19 09:00:00 UTC+0000,180.78,141.85,228.56,141.85
2022-11-19 10:00:00 UTC+0000,203.91,130.89,226.43,130.89
2022-11-19 11:00:00 UTC+0000,186.74,134.16,197.37,134.16
2022-11-19 12:00:00 UTC+0000,192.02,138.03,194.91,138.03
2022-11-19 13:00:00 UTC+0000,213.34,148.94,206.91,148.94
2022-11-19 14:00:00 UTC+0000,227.11,206.97,214.98,206.97
2022-11-19 15:00:00 UTC+0000,243.39,194.53,202.98,194.53
2022-11-19 16:00:00 UTC+0000,281.98,240.7,211.8,240.7
2022-11-19 17:00:00 UTC+0000,287.29,238.0,172.76,238.0
2022-11-19 18:00:00 UTC+0000,260.7,199.71,158.17,199.71
2022-11-19 19:00:00 UTC+0000,240.0,177.44,135.61,177.44
2022-11-19 20:00:00 UTC+0000,232.09,166.84,118.35,166.84
2022-11-19 21:00:00 UTC+0000,219.05,160.86,153.33,160.86
2022-11-19 22:00:00 UTC+0000,204.82,158.69,123.65,158.69
2022-11-19 23:00:00 UTC+0000,200.74,168.8,144.47,168.8
2022-11-20 00:00:00 UTC+0000,183.92,152.21,146.48,152.21
2022-11-20 01:00:00 UTC+0000,187.42,143.0,148.4,143.0
2022-11-20 02:00:00 UTC+0000,180.0,127.0,140.67,127.0
2022-11-20 03:00:00 UTC+0000,170.59,134.07,143.98,134.07
2022-11-20 04:00:00 UTC+0000,175.88,135.29,150.0,135.29
2022-11-20 05:00:00 UTC+0000,180.08,135.29,138.98,135.29
2022-11-20 06:00:00 UTC+0000,194.19,150.75,159.93,150.75
2022-11-20 07:00:00 UTC+0000,200.03,155.96,205.7,155.96
2022-11-20 08:00:00 UTC+0000,215.03,131.57,215.07,131.57
2022-11-20 09:00:00 UTC+0000,212.03,120.31,180.78,120.31
2022-11-20 10:00:00 UTC+0000,217.99,133.0,203.91,133.0
2022-11-20 11:00:00 UTC+0000,210.05,130.13,186.74,130.13
2022-11-20 12:00:00 UTC+0000,198.85,125.0,192.02,125.0
2022-11-20 13:00:00 UTC+0000,205.15,137.4,213.34,137.4
2022-11-20 14:00:00 UTC+0000,224.6,141.87,227.11,141.87
2022-11-20 15:00:00 UTC+0000,241.95,150.38,243.39,150.38
2022-11-20 16:00:00 UTC+0000,267.37,187.61,281.98,187.61
2022-11-20 17:00:00 UTC+0000,273.0,197.86,287.29,197.86
2022-11-20 18:00:00 UTC+0000,266.44,165.12,260.7,165.12
2022-11-20 19:00:00 UTC+0000,244.9,150.04,240.0,150.04
2022-11-20 20:00:00 UTC+0000,215.1,141.04,232.09,141.04
2022-11-20 21:00:00 UTC+0000,212.03,141.39,219.05,141.39
2022-11-20 22:00:00 UTC+0000,169.45,122.11,204.82,122.11
2022-11-20 23:00:00 UTC+0000,139.35,113.02,200.74,100.01
2022-11-21 00:00:00 UTC+0000,140.38,119.67,183.92,101.43
2022-11-21 01:00:00 UTC+0000,149.49,126.83,187.42,93.88
2022-11-21 02:00:00 UTC+0000,144.98,115.82,180.0,107.13
2022-11-21 03:00:00 UTC+0000,154.8,120.05,170.59,108.75
2022-11-21 04:00:00 UTC+0000,167.52,129.97,175.88,121.88
2022-11-21 05:00:00 UTC+0000,270.4,150.05,180.08,167.38
2022-11-21 06:00:00 UTC+0000,316.94,227.79,194.19,205.1
2022-11-21 07:00:00 UTC+0000,324.05,227.23,200.03,208.9
2022-11-21 08:00:00 UTC+0000,308.15,228.56,215.03,166.45
2022-11-21 09:00:00 UTC+0000,296.18,228.56,212.03,142.4
2022-11-21 10:00:00 UTC+0000,307.53,226.43,217.99,129.9
2022-11-21 11:00:00 UTC+0000,299.82,197.37,210.05,143.33
2022-11-21 12:00:00 UTC+0000,302.32,194.91,198.85,165.69
2022-11-21 13:00:00 UTC+0000,332.02,206.91,205.15,207.32
2022-11-21 14:00:00 UTC+0000,333.69,214.98,224.6,212.28
2022-11-21 15:00:00 UTC+0000,334.68,202.98,241.95,212.44
2022-11-21 16:00:00 UTC+0000,335.39,211.8,267.37,254.18
2022-11-21 17:00:00 UTC+0000,315.41,172.76,273.0,217.88
2022-11-21 18:00:00 UTC+0000,291.43,158.17,266.44,187.44
2022-11-21 19:00:00 UTC+0000,252.17,135.61,244.9,160.49
2022-11-21 20:00:00 UTC+0000,220.0,118.35,215.1,139.71
2022-11-21 21:00:00 UTC+0000,199.93,153.33,212.03,157.58
2022-11-21 22:00:00 UTC+0000,155.03,123.65,169.45,147.57
2022-11-21 23:00:00 UTC+0000,113.67,139.35,139.35,136.2
2022-11-22 00:00:00 UTC+0000,112.45,140.38,140.38,129.31
2022-11-22 01:00:00 UTC+0000,99.97,149.49,149.49,128.85
2022-11-22 02:00:00 UTC+0000,82.15,144.98,144.98,110.15
2022-11-22 03:00:00 UTC+0000,87.9,154.8,154.8,111.17
2022-11-22 04:00:00 UTC+0000,103.72,167.52,167.52,129.92
2022-11-22 05:00:00 UTC+0000,152.18,270.4,270.4,163.62
2022-11-22 06:00:00 UTC+0000,229.91,316.94,316.94,211.53
2022-11-22 07:00:00 UTC+0000,248.97,324.05,324.05,222.74
2022-11-22 08:00:00 UTC+0000,236.51,308.15,308.15,210.0
2022-11-22 09:00:00 UTC+0000,242.2,296.18,296.18,199.92
2022-11-22 10:00:00 UTC+0000,244.41,307.53,307.53,198.81
2022-11-22 11:00:00 UTC+0000,245.18,299.82,299.82,189.84
2022-11-22 12:00:00 UTC+0000,251.76,302.32,302.32,205.65
2022-11-22 13:00:00 UTC+0000,258.96,332.02,332.02,222.18
2022-11-22 14:00:00 UTC+0000,259.97,333.69,333.69,224.08
2022-11-22 15:00:00 UTC+0000,255.54,334.68,334.68,217.35
2022-11-22 16:00:00 UTC+0000,284.96,335.39,335.39,220.0
2022-11-22 17:00:00 UTC+0000,294.9,315.41,315.41,214.24
2022-11-22 18:00:00 UTC+0000,272.49,291.43,291.43,220.69
2022-11-22 19:00:00 UTC+0000,248.95,252.17,252.17,174.98
2022-11-22 20:00:00 UTC+0000,199.13,220.0,220.0,153.52
2022-11-22 21:00:00 UTC+0000,199.53,199.93,199.93,137.91
2022-11-22 22:00:00 UTC+0000,167.68,155.03,155.03,122.27
2022-11-22 23:00:00 UTC+0000,152.89,113.67,113.67,79.17
2022-11-23 00:00:00 UTC+0000,137.44,112.45,112.45,79.18
2022-11-23 01:00:00 UTC+0000,123.98,99.97,99.97,79.15
2022-11-23 02:00:00 UTC+0000,119.94,82.15,82.15,70.49
2022-11-23 03:00:00 UTC+0000,123.91,87.9,87.9,70.49
2022-11-23 04:00:00 UTC+0000,149.78,103.72,103.72,79.18
2022-11-23 05:00:00 UTC+0000,209.19,152.18,152.18,120.01
2022-11-23 06:00:00 UTC+0000,258.46,229.91,229.91,151.33
2022-11-23 07:00:00 UTC+0000,268.55,248.97,248.97,168.15
2022-11-23 08:00:00 UTC+0000,229.95,236.51,236.51,176.09
2022-11-23 09:00:00 UTC+0000,197.41,242.2,242.2,174.42
2022-11-23 10:00:00 UTC+0000,172.42,244.41,244.41,163.78
2022-11-23 11:00:00 UTC+0000,166.64,245.18,245.18,180.48
2022-11-23 12:00:00 UTC+0000,165.11,251.76,251.76,184.01
