time (UTC),ground truth,Forecast: Benchmark Lag-1d (mod),Forecast: Benchmark Lag-1d,Forecast: Benchmark Lag-7d
2022-12-05 11:00:00 UTC+0000,8.95,9.13,5.86,10.69
2022-12-05 15:00:00 UTC+0000,37.75,45.0,25.19,31.66
2022-12-05 19:00:00 UTC+0000,16.29,17.4,11.73,17.68
2022-12-05 23:00:00 UTC+0000,4.17,3.94,3.94,5.08
2022-12-06 03:00:00 UTC+0000,12.0,13.75,13.75,18.03
2022-12-06 07:00:00 UTC+0000,25.03,18.43,18.43,22.36
2022-12-06 11:00:00 UTC+0000,9.7,8.95,8.95,10.07
2022-12-06 15:00:00 UTC+0000,32.0,37.75,37.75,37.32
2022-12-06 19:00:00 UTC+0000,15.76,16.29,16.29,22.76
2022-12-06 23:00:00 UTC+0000,3.9,4.17,4.17,5.27
2022-12-07 03:00:00 UTC+0000,10.38,12.0,12.0,16.32
2022-12-07 07:00:00 UTC+0000,18.3,25.03,25.03,22.96
2022-12-07 11:00:00 UTC+0000,7.96,9.7,9.7,9.92
2022-12-07 15:00:00 UTC+0000,29.27,32.0,32.0,89.46
2022-12-07 19:00:00 UTC+0000,13.64,15.76,15.76,19.8
2022-12-07 23:00:00 UTC+0000,3.62,3.9,3.9,4.71
2022-12-08 03:00:00 UTC+0000,9.43,10.38,10.38,14.73
2022-12-08 07:00:00 UTC+0000,17.09,18.3,18.3,24.34
2022-12-08 11:00:00 UTC+0000,7.46,7.96,7.96,10.47
2022-12-08 15:00:00 UTC+0000,29.96,29.27,29.27,65.99
2022-12-08 19:00:00 UTC+0000,13.85,13.64,13.64,18.9
2022-12-08 23:00:00 UTC+0000,3.34,3.62,3.62,4.38
2022-12-09 03:00:00 UTC+0000,8.81,9.43,9.43,13.66
2022-12-09 07:00:00 UTC+0000,16.68,17.09,17.09,25.79
2022-12-09 11:00:00 UTC+0000,6.94,7.46,7.46,9.13
2022-12-09 15:00:00 UTC+0000,28.3,29.96,29.96,45.0
2022-12-09 19:00:00 UTC+0000,13.13,13.85,13.85,17.4
2022-12-09 23:00:00 UTC+0000,4.46,3.62,3.34,3.62
2022-12-10 03:00:00 UTC+0000,7.67,10.3,8.81,10.3
2022-12-10 07:00:00 UTC+0000,13.16,16.3,16.68,16.3
2022-12-10 11:00:00 UTC+0000,5.93,6.84,6.94,6.84
2022-12-10 15:00:00 UTC+0000,23.57,30.0,28.3,30.0
2022-12-10 19:00:00 UTC+0000,11.52,14.08,13.13,14.08
2022-12-10 23:00:00 UTC+0000,4.1,3.4,4.46,3.4
2022-12-11 03:00:00 UTC+0000,6.33,8.61,7.67,8.61
2022-12-11 07:00:00 UTC+0000,9.59,13.0,13.16,13.0
2022-12-11 11:00:00 UTC+0000,5.33,5.86,5.93,5.86
2022-12-11 15:00:00 UTC+0000,18.48,25.19,23.57,25.19
2022-12-11 19:00:00 UTC+0000,9.88,11.73,11.52,11.73
2022-12-11 23:00:00 UTC+0000,5.3,3.34,4.1,3.94
2022-12-12 03:00:00 UTC+0000,13.59,8.81,6.33,13.75
2022-12-12 07:00:00 UTC+0000,23.0,16.68,9.59,18.43
2022-12-12 11:00:00 UTC+0000,14.5,6.94,5.33,8.95
2022-12-12 15:00:00 UTC+0000,39.0,28.3,18.48,37.75
2022-12-12 19:00:00 UTC+0000,22.0,13.13,9.88,16.29
2022-12-12 23:00:00 UTC+0000,4.31,5.3,5.3,4.17
2022-12-13 03:00:00 UTC+0000,12.21,13.59,13.59,12.0
2022-12-13 07:00:00 UTC+0000,20.76,23.0,23.0,25.03
2022-12-13 11:00:00 UTC+0000,12.3,14.5,14.5,9.7
2022-12-13 15:00:00 UTC+0000,34.75,39.0,39.0,32.0
2022-12-13 19:00:00 UTC+0000,18.66,22.0,22.0,15.76
2022-12-13 23:00:00 UTC+0000,4.04,4.31,4.31,3.9
2022-12-14 03:00:00 UTC+0000,11.84,12.21,12.21,10.38
2022-12-14 07:00:00 UTC+0000,21.82,20.76,20.76,18.3
2022-12-14 11:00:00 UTC+0000,19.07,12.3,12.3,7.96
2022-12-14 15:00:00 UTC+0000,60.95,34.75,34.75,29.27
2022-12-14 19:00:00 UTC+0000,18.4,18.66,18.66,13.64
2022-12-14 23:00:00 UTC+0000,9.79,4.04,4.04,3.62
2022-12-15 03:00:00 UTC+0000,10.5,11.84,11.84,9.43
2022-12-15 07:00:00 UTC+0000,19.17,21.82,21.82,17.09
2022-12-15 11:00:00 UTC+0000,11.74,19.07,19.07,7.46
2022-12-15 15:00:00 UTC+0000,42.24,60.95,60.95,29.96
2022-12-15 19:00:00 UTC+0000,17.92,18.4,18.4,13.85
2022-12-15 23:00:00 UTC+0000,11.12,9.79,9.79,3.34
2022-12-16 03:00:00 UTC+0000,10.22,10.5,10.5,8.81
2022-12-16 07:00:00 UTC+0000,37.75,19.17,19.17,16.68
2022-12-16 11:00:00 UTC+0000,11.71,11.74,11.74,6.94
2022-12-16 15:00:00 UTC+0000,55.65,42.24,42.24,28.3
2022-12-16 19:00:00 UTC+0000,18.2,17.92,17.92,13.13
2022-12-16 23:00:00 UTC+0000,9.3,4.46,11.12,4.46
2022-12-17 03:00:00 UTC+0000,9.21,7.67,10.22,7.67
2022-12-17 07:00:00 UTC+0000,19.01,13.16,37.75,13.16
2022-12-17 11:00:00 UTC+0000,9.11,5.93,11.71,5.93
2022-12-17 15:00:00 UTC+0000,34.22,23.57,55.65,23.57
2022-12-17 19:00:00 UTC+0000,14.96,11.52,18.2,11.52
2022-12-17 23:00:00 UTC+0000,7.1,4.1,9.3,4.1
2022-12-18 03:00:00 UTC+0000,7.87,6.33,9.21,6.33
2022-12-18 07:00:00 UTC+0000,14.02,9.59,19.01,9.59
2022-12-18 11:00:00 UTC+0000,6.8,5.33,9.11,5.33
2022-12-18 15:00:00 UTC+0000,23.36,18.48,34.22,18.48
2022-12-18 19:00:00 UTC+0000,12.61,9.88,14.96,9.88
2022-12-18 23:00:00 UTC+0000,6.43,11.12,7.1,5.3
2022-12-19 03:00:00 UTC+0000,12.88,10.22,7.87,13.59
2022-12-19 07:00:00 UTC+0000,16.74,37.75,14.02,23.0
2022-12-19 11:00:00 UTC+0000,8.28,11.71,6.8,14.5
2022-12-19 15:00:00 UTC+0000,25.32,55.65,23.36,39.0
2022-12-19 19:00:00 UTC+0000,14.78,18.2,12.61,22.0
2022-12-19 23:00:00 UTC+0000,5.68,6.43,6.43,4.31
2022-12-20 03:00:00 UTC+0000,10.55,12.88,12.88,12.21
2022-12-20 07:00:00 UTC+0000,14.76,16.74,16.74,20.76
2022-12-20 11:00:00 UTC+0000,7.02,8.28,8.28,12.3
2022-12-20 15:00:00 UTC+0000,24.36,25.32,25.32,34.75
2022-12-20 19:00:00 UTC+0000,13.55,14.78,14.78,18.66
2022-12-20 23:00:00 UTC+0000,5.23,5.68,5.68,4.04
2022-12-21 03:00:00 UTC+0000,10.45,10.55,10.55,11.84
2022-12-21 07:00:00 UTC+0000,21.4,14.76,14.76,21.82
2022-12-21 11:00:00 UTC+0000,7.27,7.02,7.02,19.07
2022-12-21 15:00:00 UTC+0000,21.93,24.36,24.36,60.95
2022-12-21 19:00:00 UTC+0000,12.65,13.55,13.55,18.4
2022-12-21 23:00:00 UTC+0000,4.69,5.23,5.23,9.79
2022-12-22 03:00:00 UTC+0000,9.37,10.45,10.45,10.5
2022-12-22 07:00:00 UTC+0000,13.79,21.4,21.4,19.17
2022-12-22 11:00:00 UTC+0000,6.24,7.27,7.27,11.74
2022-12-22 15:00:00 UTC+0000,19.92,21.93,21.93,42.24
2022-12-22 19:00:00 UTC+0000,11.42,12.65,12.65,17.92
2022-12-22 23:00:00 UTC+0000,4.1,4.69,4.69,11.12
2022-12-23 03:00:00 UTC+0000,8.2,9.37,9.37,10.22
2022-12-23 07:00:00 UTC+0000,13.0,13.79,13.79,37.75
2022-12-23 11:00:00 UTC+0000,5.66,6.24,6.24,11.71
2022-12-23 15:00:00 UTC+0000,18.06,19.92,19.92,55.65
2022-12-23 19:00:00 UTC+0000,13.83,11.42,11.42,18.2
2022-12-23 23:00:00 UTC+0000,9.32,9.3,4.1,9.3
2022-12-24 03:00:00 UTC+0000,7.45,9.21,8.2,9.21
2022-12-24 07:00:00 UTC+0000,11.48,19.01,13.0,19.01
2022-12-24 11:00:00 UTC+0000,4.91,9.11,5.66,9.11
2022-12-24 15:00:00 UTC+0000,17.6,34.22,18.06,34.22
2022-12-24 19:00:00 UTC+0000,11.93,14.96,13.83,14.96
2022-12-24 23:00:00 UTC+0000,6.75,7.1,9.32,7.1
2022-12-25 03:00:00 UTC+0000,6.47,7.87,7.45,7.87
2022-12-25 07:00:00 UTC+0000,9.97,14.02,11.48,14.02
2022-12-25 11:00:00 UTC+0000,4.0,6.8,4.91,6.8
2022-12-25 15:00:00 UTC+0000,14.87,23.36,17.6,23.36
2022-12-25 19:00:00 UTC+0000,17.0,12.61,11.93,12.61
2022-12-25 23:00:00 UTC+0000,5.5,4.1,6.75,6.43
2022-12-26 03:00:00 UTC+0000,5.63,8.2,6.47,12.88
2022-12-26 07:00:00 UTC+0000,8.77,13.0,9.97,16.74
2022-12-26 11:00:00 UTC+0000,3.48,5.66,4.0,8.28
2022-12-26 15:00:00 UTC+0000,13.92,18.06,14.87,25.32
2022-12-26 19:00:00 UTC+0000,12.22,13.83,17.0,14.78
2022-12-26 23:00:00 UTC+0000,4.73,5.5,5.5,5.68
2022-12-27 03:00:00 UTC+0000,5.68,5.63,5.63,10.55
2022-12-27 07:00:00 UTC+0000,8.54,8.77,8.77,14.76
2022-12-27 11:00:00 UTC+0000,4.6,3.48,3.48,7.02
2022-12-27 15:00:00 UTC+0000,22.66,13.92,13.92,24.36
2022-12-27 19:00:00 UTC+0000,11.49,12.22,12.22,13.55
2022-12-27 23:00:00 UTC+0000,4.11,4.73,4.73,5.23
2022-12-28 03:00:00 UTC+0000,5.24,5.68,5.68,10.45
2022-12-28 07:00:00 UTC+0000,7.88,8.54,8.54,21.4
2022-12-28 11:00:00 UTC+0000,4.08,4.6,4.6,7.27
2022-12-28 15:00:00 UTC+0000,17.94,22.66,22.66,21.93
2022-12-28 19:00:00 UTC+0000,13.12,11.49,11.49,12.65
2022-12-28 23:00:00 UTC+0000,3.78,4.11,4.11,4.69
2022-12-29 03:00:00 UTC+0000,4.67,5.24,5.24,9.37
2022-12-29 07:00:00 UTC+0000,7.2,7.88,7.88,13.79
2022-12-29 11:00:00 UTC+0000,3.69,4.08,4.08,6.24
2022-12-29 15:00:00 UTC+0000,18.67,17.94,17.94,19.92
2022-12-29 19:00:00 UTC+0000,11.84,13.12,13.12,11.42
2022-12-29 23:00:00 UTC+0000,3.16,3.78,3.78,4.1
2022-12-30 03:00:00 UTC+0000,4.26,4.67,4.67,8.2
2022-12-30 07:00:00 UTC+0000,7.76,7.2,7.2,13.0
2022-12-30 11:00:00 UTC+0000,3.11,3.69,3.69,5.66
2022-12-30 15:00:00 UTC+0000,14.0,18.67,18.67,18.06
2022-12-30 19:00:00 UTC+0000,9.77,11.84,11.84,13.83
2022-12-30 23:00:00 UTC+0000,3.0,9.32,3.16,9.32
2022-12-31 03:00:00 UTC+0000,3.8,7.45,4.26,7.45
2022-12-31 07:00:00 UTC+0000,5.98,11.48,7.76,11.48
2022-12-31 11:00:00 UTC+0000,3.0,4.91,3.11,4.91
2022-12-31 15:00:00 UTC+0000,12.0,17.6,14.0,17.6
2022-12-31 19:00:00 UTC+0000,8.64,11.93,9.77,11.93
2022-12-31 23:00:00 UTC+0000,2.46,6.75,3.0,6.75
2023-01-01 03:00:00 UTC+0000,3.17,6.47,3.8,6.47
2023-01-01 07:00:00 UTC+0000,5.08,9.97,5.98,9.97
2023-01-01 11:00:00 UTC+0000,2.42,4.0,3.0,4.0
2023-01-01 15:00:00 UTC+0000,10.62,14.87,12.0,14.87
2023-01-01 19:00:00 UTC+0000,8.87,17.0,8.64,17.0
2023-01-01 23:00:00 UTC+0000,3.01,3.16,2.46,5.5
2023-01-02 03:00:00 UTC+0000,5.61,4.26,3.17,5.63
2023-01-02 07:00:00 UTC+0000,8.66,7.76,5.08,8.77
2023-01-02 11:00:00 UTC+0000,5.62,3.11,2.42,3.48
2023-01-02 15:00:00 UTC+0000,18.74,14.0,10.62,13.92
2023-01-02 19:00:00 UTC+0000,12.46,9.77,8.87,12.22
2023-01-02 23:00:00 UTC+0000,3.53,3.01,3.01,4.73
2023-01-03 03:00:00 UTC+0000,5.96,5.61,5.61,5.68
2023-01-03 07:00:00 UTC+0000,10.75,8.66,8.66,8.54
2023-01-03 11:00:00 UTC+0000,5.89,5.62,5.62,4.6
2023-01-03 15:00:00 UTC+0000,18.96,18.74,18.74,22.66
2023-01-03 19:00:00 UTC+0000,15.0,12.46,12.46,11.49
2023-01-03 23:00:00 UTC+0000,4.1,3.53,3.53,4.11
2023-01-04 03:00:00 UTC+0000,5.13,5.96,5.96,5.24
2023-01-04 07:00:00 UTC+0000,10.86,10.75,10.75,7.88
2023-01-04 11:00:00 UTC+0000,5.63,5.89,5.89,4.08
2023-01-04 15:00:00 UTC+0000,17.67,18.96,18.96,17.94
2023-01-04 19:00:00 UTC+0000,12.02,15.0,15.0,13.12
2023-01-04 23:00:00 UTC+0000,3.73,4.1,4.1,3.78
2023-01-05 03:00:00 UTC+0000,4.98,5.13,5.13,4.67
2023-01-05 07:00:00 UTC+0000,8.78,10.86,10.86,7.2
2023-01-05 11:00:00 UTC+0000,6.36,5.63,5.63,3.69
2023-01-05 15:00:00 UTC+0000,26.15,17.67,17.67,18.67
2023-01-05 19:00:00 UTC+0000,20.0,12.02,12.02,11.84
2023-01-05 23:00:00 UTC+0000,3.5,3.73,3.73,3.16
2023-01-06 03:00:00 UTC+0000,4.32,4.98,4.98,4.26
2023-01-06 07:00:00 UTC+0000,7.57,8.78,8.78,7.76
2023-01-06 11:00:00 UTC+0000,5.0,6.36,6.36,3.11
2023-01-06 15:00:00 UTC+0000,17.09,26.15,26.15,14.0
2023-01-06 19:00:00 UTC+0000,11.66,20.0,20.0,9.77
2023-01-06 23:00:00 UTC+0000,3.51,3.0,3.5,3.0
2023-01-07 03:00:00 UTC+0000,3.91,3.8,4.32,3.8
2023-01-07 07:00:00 UTC+0000,6.57,5.98,7.57,5.98
2023-01-07 11:00:00 UTC+0000,4.12,3.0,5.0,3.0
2023-01-07 15:00:00 UTC+0000,14.09,12.0,17.09,12.0
2023-01-07 19:00:00 UTC+0000,10.39,8.64,11.66,8.64
2023-01-07 23:00:00 UTC+0000,3.13,2.46,3.51,2.46
2023-01-08 03:00:00 UTC+0000,3.31,3.17,3.91,3.17
2023-01-08 07:00:00 UTC+0000,5.79,5.08,6.57,5.08
2023-01-08 11:00:00 UTC+0000,3.38,2.42,4.12,2.42
2023-01-08 15:00:00 UTC+0000,12.02,10.62,14.09,10.62
2023-01-08 19:00:00 UTC+0000,9.3,8.87,10.39,8.87
2023-01-08 23:00:00 UTC+0000,3.36,3.5,3.13,3.01
2023-01-09 03:00:00 UTC+0000,5.0,4.32,3.31,5.61
2023-01-09 07:00:00 UTC+0000,9.77,7.57,5.79,8.66
2023-01-09 11:00:00 UTC+0000,5.54,5.0,3.38,5.62
2023-01-09 15:00:00 UTC+0000,18.98,17.09,12.02,18.74
2023-01-09 19:00:00 UTC+0000,13.75,11.66,9.3,12.46
2023-01-09 23:00:00 UTC+0000,3.04,3.36,3.36,3.53
2023-01-10 03:00:00 UTC+0000,4.83,5.0,5.0,5.96
2023-01-10 07:00:00 UTC+0000,13.28,9.77,9.77,10.75
2023-01-10 11:00:00 UTC+0000,4.94,5.54,5.54,5.89
2023-01-10 15:00:00 UTC+0000,14.95,18.98,18.98,18.96
2023-01-10 19:00:00 UTC+0000,11.8,13.75,13.75,15.0
2023-01-10 23:00:00 UTC+0000,5.24,3.04,3.04,4.1
2023-01-11 03:00:00 UTC+0000,5.06,4.83,4.83,5.13
2023-01-11 07:00:00 UTC+0000,10.1,13.28,13.28,10.86
2023-01-11 11:00:00 UTC+0000,4.44,4.94,4.94,5.63
2023-01-11 15:00:00 UTC+0000,15.1,14.95,14.95,17.67
2023-01-11 19:00:00 UTC+0000,14.61,11.8,11.8,12.02
2023-01-11 23:00:00 UTC+0000,4.6,5.24,5.24,3.73
2023-01-12 03:00:00 UTC+0000,4.31,5.06,5.06,4.98
2023-01-12 07:00:00 UTC+0000,8.97,10.1,10.1,8.78
2023-01-12 11:00:00 UTC+0000,3.92,4.44,4.44,6.36
2023-01-12 15:00:00 UTC+0000,13.99,15.1,15.1,26.15
2023-01-12 19:00:00 UTC+0000,12.5,14.61,14.61,20.0
2023-01-12 23:00:00 UTC+0000,3.68,4.6,4.6,3.5
2023-01-13 03:00:00 UTC+0000,3.77,4.31,4.31,4.32
2023-01-13 07:00:00 UTC+0000,9.26,8.97,8.97,7.57
2023-01-13 11:00:00 UTC+0000,3.42,3.92,3.92,5.0
2023-01-13 15:00:00 UTC+0000,13.0,13.99,13.99,17.09
2023-01-13 19:00:00 UTC+0000,12.0,12.5,12.5,11.66
2023-01-13 23:00:00 UTC+0000,3.36,3.51,3.68,3.51
2023-01-14 03:00:00 UTC+0000,3.36,3.91,3.77,3.91
2023-01-14 07:00:00 UTC+0000,7.67,6.57,9.26,6.57
2023-01-14 11:00:00 UTC+0000,3.24,4.12,3.42,4.12
2023-01-14 15:00:00 UTC+0000,11.19,14.09,13.0,14.09
2023-01-14 19:00:00 UTC+0000,10.11,10.39,12.0,10.39
2023-01-14 23:00:00 UTC+0000,2.94,3.13,3.36,3.13
2023-01-15 03:00:00 UTC+0000,2.97,3.31,3.36,3.31
2023-01-15 07:00:00 UTC+0000,6.46,5.79,7.67,5.79
2023-01-15 11:00:00 UTC+0000,2.92,3.38,3.24,3.38
2023-01-15 15:00:00 UTC+0000,10.24,12.02,11.19,12.02
2023-01-15 19:00:00 UTC+0000,10.07,9.3,10.11,9.3
2023-01-15 23:00:00 UTC+0000,3.83,3.68,2.94,3.36
2023-01-16 03:00:00 UTC+0000,5.75,3.77,2.97,5.0
2023-01-16 07:00:00 UTC+0000,24.68,9.26,6.46,9.77
2023-01-16 11:00:00 UTC+0000,5.26,3.42,2.92,5.54
2023-01-16 15:00:00 UTC+0000,30.0,13.0,10.24,18.98
2023-01-16 19:00:00 UTC+0000,12.58,12.0,10.07,13.75
2023-01-16 23:00:00 UTC+0000,3.48,3.83,3.83,3.04
2023-01-17 03:00:00 UTC+0000,5.81,5.75,5.75,4.83
2023-01-17 07:00:00 UTC+0000,13.26,24.68,24.68,13.28
2023-01-17 11:00:00 UTC+0000,5.18,5.26,5.26,4.94
2023-01-17 15:00:00 UTC+0000,37.79,30.0,30.0,14.95
2023-01-17 19:00:00 UTC+0000,11.95,12.58,12.58,11.8
2023-01-17 23:00:00 UTC+0000,3.29,3.48,3.48,5.24
2023-01-18 03:00:00 UTC+0000,9.82,5.81,5.81,5.06
2023-01-18 07:00:00 UTC+0000,31.82,13.26,13.26,10.1
2023-01-18 11:00:00 UTC+0000,6.09,5.18,5.18,4.44
2023-01-18 15:00:00 UTC+0000,25.47,37.79,37.79,15.1
2023-01-18 19:00:00 UTC+0000,10.7,11.95,11.95,14.61
2023-01-18 23:00:00 UTC+0000,33.79,3.29,3.29,4.6
2023-01-19 03:00:00 UTC+0000,870.0,9.82,9.82,4.31
2023-01-19 07:00:00 UTC+0000,42.86,31.82,31.82,8.97
2023-01-19 11:00:00 UTC+0000,80.19,6.09,6.09,3.92
2023-01-19 15:00:00 UTC+0000,80.26,25.47,25.47,13.99
2023-01-19 19:00:00 UTC+0000,74.63,10.7,10.7,12.5
2023-01-19 23:00:00 UTC+0000,9.5,33.79,33.79,3.68
2023-01-20 03:00:00 UTC+0000,50.74,870.0,870.0,3.77
2023-01-20 07:00:00 UTC+0000,28.3,42.86,42.86,9.26
2023-01-20 11:00:00 UTC+0000,16.05,80.19,80.19,3.42
2023-01-20 15:00:00 UTC+0000,33.47,80.26,80.26,13.0
2023-01-20 19:00:00 UTC+0000,25.41,74.63,74.63,12.0
2023-01-20 23:00:00 UTC+0000,6.22,3.36,9.5,3.36
2023-01-21 03:00:00 UTC+0000,16.04,3.36,50.74,3.36
2023-01-21 07:00:00 UTC+0000,15.26,7.67,28.3,7.67
2023-01-21 11:00:00 UTC+0000,6.93,3.24,16.05,3.24
2023-01-21 15:00:00 UTC+0000,18.0,11.19,33.47,11.19
2023-01-21 19:00:00 UTC+0000,14.44,10.11,25.41,10.11
2023-01-21 23:00:00 UTC+0000,4.57,2.94,6.22,2.94
2023-01-22 03:00:00 UTC+0000,9.05,2.97,16.04,2.97
2023-01-22 07:00:00 UTC+0000,10.5,6.46,15.26,6.46
2023-01-22 11:00:00 UTC+0000,5.02,2.92,6.93,2.92
2023-01-22 15:00:00 UTC+0000,15.32,10.24,18.0,10.24
2023-01-22 19:00:00 UTC+0000,10.88,10.07,14.44,10.07
2023-01-22 23:00:00 UTC+0000,5.03,9.5,4.57,3.83
2023-01-23 03:00:00 UTC+0000,10.86,50.74,9.05,5.75
2023-01-23 07:00:00 UTC+0000,19.37,28.3,10.5,24.68
2023-01-23 11:00:00 UTC+0000,8.24,16.05,5.02,5.26
2023-01-23 15:00:00 UTC+0000,22.57,33.47,15.32,30.0
2023-01-23 19:00:00 UTC+0000,17.09,25.41,10.88,12.58
2023-01-23 23:00:00 UTC+0000,4.63,5.03,5.03,3.48
2023-01-24 03:00:00 UTC+0000,9.26,10.86,10.86,5.81
2023-01-24 07:00:00 UTC+0000,21.57,19.37,19.37,13.26
2023-01-24 11:00:00 UTC+0000,7.24,8.24,8.24,5.18
2023-01-24 15:00:00 UTC+0000,24.15,22.57,22.57,37.79
2023-01-24 19:00:00 UTC+0000,15.69,17.09,17.09,11.95
2023-01-24 23:00:00 UTC+0000,4.09,4.63,4.63,3.29
2023-01-25 03:00:00 UTC+0000,8.2,9.26,9.26,9.82
2023-01-25 07:00:00 UTC+0000,19.34,21.57,21.57,31.82
2023-01-25 11:00:00 UTC+0000,6.13,7.24,7.24,6.09
2023-01-25 15:00:00 UTC+0000,20.75,24.15,24.15,25.47
2023-01-25 19:00:00 UTC+0000,15.34,15.69,15.69,10.7
2023-01-25 23:00:00 UTC+0000,3.6,4.09,4.09,33.79
2023-01-26 03:00:00 UTC+0000,7.35,8.2,8.2,870.0
2023-01-26 07:00:00 UTC+0000,17.23,19.34,19.34,42.86
2023-01-26 11:00:00 UTC+0000,5.21,6.13,6.13,80.19
2023-01-26 15:00:00 UTC+0000,17.29,20.75,20.75,80.26
2023-01-26 19:00:00 UTC+0000,12.4,15.34,15.34,74.63
2023-01-26 23:00:00 UTC+0000,3.14,3.6,3.6,9.5
2023-01-27 03:00:00 UTC+0000,6.52,7.35,7.35,50.74
2023-01-27 07:00:00 UTC+0000,15.03,17.23,17.23,28.3
2023-01-27 11:00:00 UTC+0000,4.32,5.21,5.21,16.05
2023-01-27 15:00:00 UTC+0000,15.07,17.29,17.29,33.47
2023-01-27 19:00:00 UTC+0000,10.7,12.4,12.4,25.41
2023-01-27 23:00:00 UTC+0000,2.75,6.22,3.14,6.22
2023-01-28 03:00:00 UTC+0000,5.57,16.04,6.52,16.04
2023-01-28 07:00:00 UTC+0000,12.13,15.26,15.03,15.26
2023-01-28 11:00:00 UTC+0000,3.54,6.93,4.32,6.93
2023-01-28 15:00:00 UTC+0000,12.07,18.0,15.07,18.0
2023-01-28 19:00:00 UTC+0000,8.55,14.44,10.7,14.44
2023-01-28 23:00:00 UTC+0000,2.97,4.57,2.75,4.57
2023-01-29 03:00:00 UTC+0000,5.37,9.05,5.57,9.05
2023-01-29 07:00:00 UTC+0000,9.73,10.5,12.13,10.5
2023-01-29 11:00:00 UTC+0000,3.48,5.02,3.54,5.02
2023-01-29 15:00:00 UTC+0000,10.67,15.32,12.07,15.32
2023-01-29 19:00:00 UTC+0000,9.43,10.88,8.55,10.88
2023-01-29 23:00:00 UTC+0000,3.5,3.14,2.97,5.03
2023-01-30 03:00:00 UTC+0000,5.36,6.52,5.37,10.86
2023-01-30 07:00:00 UTC+0000,9.4,15.03,9.73,19.37
2023-01-30 11:00:00 UTC+0000,3.85,4.32,3.48,8.24
2023-01-30 15:00:00 UTC+0000,15.1,15.07,10.67,22.57
2023-01-30 19:00:00 UTC+0000,11.39,10.7,9.43,17.09
2023-01-30 23:00:00 UTC+0000,2.92,3.5,3.5,4.63
2023-01-31 03:00:00 UTC+0000,5.14,5.36,5.36,9.26
2023-01-31 07:00:00 UTC+0000,12.12,9.4,9.4,21.57
2023-01-31 11:00:00 UTC+0000,5.29,3.85,3.85,7.24
2023-01-31 15:00:00 UTC+0000,11.87,15.1,15.1,24.15
2023-01-31 19:00:00 UTC+0000,24.26,11.39,11.39,15.69
2023-01-31 23:00:00 UTC+0000,3.08,2.92,2.92,4.09
2023-02-01 03:00:00 UTC+0000,4.6,5.14,5.14,8.2
2023-02-01 07:00:00 UTC+0000,9.88,12.12,12.12,19.34
2023-02-01 11:00:00 UTC+0000,4.31,5.29,5.29,6.13
2023-02-01 15:00:00 UTC+0000,10.91,11.87,11.87,20.75
2023-02-01 19:00:00 UTC+0000,26.03,24.26,24.26,15.34
2023-02-01 23:00:00 UTC+0000,2.88,3.08,3.08,3.6
2023-02-02 03:00:00 UTC+0000,4.59,4.6,4.6,7.35
2023-02-02 07:00:00 UTC+0000,9.05,9.88,9.88,17.23
2023-02-02 11:00:00 UTC+0000,7.06,4.31,4.31,5.21
2023-02-02 15:00:00 UTC+0000,19.71,10.91,10.91,17.29
2023-02-02 19:00:00 UTC+0000,18.24,26.03,26.03,12.4
2023-02-02 23:00:00 UTC+0000,2.9,2.88,2.88,3.14
2023-02-03 03:00:00 UTC+0000,4.25,4.59,4.59,6.52
2023-02-03 07:00:00 UTC+0000,7.69,9.05,9.05,15.03
2023-02-03 11:00:00 UTC+0000,4.34,7.06,7.06,4.32
2023-02-03 15:00:00 UTC+0000,11.09,19.71,19.71,15.07
2023-02-03 19:00:00 UTC+0000,13.65,18.24,18.24,10.7
2023-02-03 23:00:00 UTC+0000,2.57,2.75,2.9,2.75
2023-02-04 03:00:00 UTC+0000,3.76,5.57,4.25,5.57
2023-02-04 07:00:00 UTC+0000,7.18,12.13,7.69,12.13
2023-02-04 11:00:00 UTC+0000,4.25,3.54,4.34,3.54
2023-02-04 15:00:00 UTC+0000,20.48,12.07,11.09,12.07
2023-02-04 19:00:00 UTC+0000,12.54,8.55,13.65,8.55
2023-02-04 23:00:00 UTC+0000,15.2,2.97,2.57,2.97
2023-02-05 03:00:00 UTC+0000,4.4,5.37,3.76,5.37
2023-02-05 07:00:00 UTC+0000,6.04,9.73,7.18,9.73
2023-02-05 11:00:00 UTC+0000,3.68,3.48,4.25,3.48
2023-02-05 15:00:00 UTC+0000,11.03,10.67,20.48,10.67
2023-02-05 19:00:00 UTC+0000,9.48,9.43,12.54,9.43
2023-02-05 23:00:00 UTC+0000,6.9,2.9,15.2,3.5
2023-02-06 03:00:00 UTC+0000,7.12,4.25,4.4,5.36
2023-02-06 07:00:00 UTC+0000,11.39,7.69,6.04,9.4
2023-02-06 11:00:00 UTC+0000,6.21,4.34,3.68,3.85
2023-02-06 15:00:00 UTC+0000,20.18,11.09,11.03,15.1
2023-02-06 19:00:00 UTC+0000,12.72,13.65,9.48,11.39
2023-02-06 23:00:00 UTC+0000,4.8,6.9,6.9,2.92
2023-02-07 03:00:00 UTC+0000,12.06,7.12,7.12,5.14
2023-02-07 07:00:00 UTC+0000,11.1,11.39,11.39,12.12
2023-02-07 11:00:00 UTC+0000,4.92,6.21,6.21,5.29
2023-02-07 15:00:00 UTC+0000,27.67,20.18,20.18,11.87
2023-02-07 19:00:00 UTC+0000,10.82,12.72,12.72,24.26
