time (UTC),ground truth,Forecast: Benchmark Lag-1d (mod),Forecast: Benchmark Lag-1d,Forecast: Benchmark Lag-7d
2021-03-09 07:00:00 UTC+0000,0.9225,1.4,1.4,1.3
2021-03-09 11:00:00 UTC+0000,1.975,2.575,2.575,3.005
2021-03-09 15:00:00 UTC+0000,0.525,0.7475,0.7475,0.71
2021-03-09 19:00:00 UTC+0000,0.605,0.735,0.735,1.035
2021-03-09 23:00:00 UTC+0000,3.55,4.05,4.05,4.5525
2021-03-10 03:00:00 UTC+0000,1.7,1.9725,1.9725,2.0675
2021-03-10 07:00:00 UTC+0000,0.7475,0.9225,0.9225,0.975
2021-03-10 11:00:00 UTC+0000,1.655,1.975,1.975,2.6475
2021-03-10 15:00:00 UTC+0000,0.73,0.525,0.525,0.565
2021-03-10 19:00:00 UTC+0000,4.28,0.605,0.605,0.935
2021-03-10 23:00:00 UTC+0000,20.0,3.55,3.55,4.435
2021-03-11 03:00:00 UTC+0000,15.855,1.7,1.7,1.98
2021-03-11 07:00:00 UTC+0000,4.88,0.7475,0.7475,0.8225
2021-03-11 11:00:00 UTC+0000,11.9525,1.655,1.655,2.0
2021-03-11 15:00:00 UTC+0000,7.25,0.73,0.73,0.525
2021-03-11 19:00:00 UTC+0000,10.7075,4.28,4.28,0.83
2021-03-11 23:00:00 UTC+0000,20.58,20.0,20.0,4.0
2021-03-12 03:00:00 UTC+0000,14.5225,15.855,15.855,2.0
2021-03-12 07:00:00 UTC+0000,7.0,4.88,4.88,0.8075
2021-03-12 11:00:00 UTC+0000,16.125,11.9525,11.9525,1.875
2021-03-12 15:00:00 UTC+0000,8.54,7.25,7.25,0.5125
2021-03-12 19:00:00 UTC+0000,10.75,10.7075,10.7075,0.69
2021-03-12 23:00:00 UTC+0000,18.75,3.88,20.58,3.88
2021-03-13 03:00:00 UTC+0000,15.6,1.8725,14.5225,1.8725
2021-03-13 07:00:00 UTC+0000,16.125,1.35,7.0,1.35
2021-03-13 11:00:00 UTC+0000,23.02,5.355,16.125,5.355
2021-03-13 15:00:00 UTC+0000,9.1675,1.1125,8.54,1.1125
2021-03-13 19:00:00 UTC+0000,10.8375,1.07,10.75,1.07
2021-03-13 23:00:00 UTC+0000,24.25,4.25,18.75,4.25
2021-03-14 03:00:00 UTC+0000,26.0,2.5025,15.6,2.5025
2021-03-14 07:00:00 UTC+0000,17.1,2.38,16.125,2.38
2021-03-14 11:00:00 UTC+0000,23.125,5.71,23.02,5.71
2021-03-14 15:00:00 UTC+0000,7.75,1.2225,9.1675,1.2225
2021-03-14 19:00:00 UTC+0000,7.98,0.9075,10.8375,0.9075
2021-03-14 23:00:00 UTC+0000,14.0,20.58,24.25,4.64
2021-03-15 03:00:00 UTC+0000,10.2975,14.5225,26.0,2.16
2021-03-15 07:00:00 UTC+0000,5.325,7.0,17.1,1.4
2021-03-15 11:00:00 UTC+0000,9.5225,16.125,23.125,2.575
2021-03-15 15:00:00 UTC+0000,3.75,8.54,7.75,0.7475
2021-03-15 19:00:00 UTC+0000,4.875,10.75,7.98,0.735
2021-03-15 23:00:00 UTC+0000,8.3325,14.0,14.0,4.05
2021-03-16 03:00:00 UTC+0000,5.6675,10.2975,10.2975,1.9725
2021-03-16 07:00:00 UTC+0000,2.7525,5.325,5.325,0.9225
2021-03-16 11:00:00 UTC+0000,4.21,9.5225,9.5225,1.975
2021-03-16 15:00:00 UTC+0000,1.91,3.75,3.75,0.525
2021-03-16 19:00:00 UTC+0000,2.25,4.875,4.875,0.605
2021-03-16 23:00:00 UTC+0000,5.04,8.3325,8.3325,3.55
2021-03-17 03:00:00 UTC+0000,3.25,5.6675,5.6675,1.7
2021-03-17 07:00:00 UTC+0000,1.675,2.7525,2.7525,0.7475
2021-03-17 11:00:00 UTC+0000,2.51,4.21,4.21,1.655
2021-03-17 15:00:00 UTC+0000,1.385,1.91,1.91,0.73
2021-03-17 19:00:00 UTC+0000,1.575,2.25,2.25,4.28
2021-03-17 23:00:00 UTC+0000,4.285,5.04,5.04,20.0
2021-03-18 03:00:00 UTC+0000,2.48,3.25,3.25,15.855
2021-03-18 07:00:00 UTC+0000,1.1925,1.675,1.675,4.88
2021-03-18 11:00:00 UTC+0000,2.02,2.51,2.51,11.9525
2021-03-18 15:00:00 UTC+0000,1.0025,1.385,1.385,7.25
2021-03-18 19:00:00 UTC+0000,1.385,1.575,1.575,10.7075
2021-03-18 23:00:00 UTC+0000,3.92,4.285,4.285,20.58
2021-03-19 03:00:00 UTC+0000,2.135,2.48,2.48,14.5225
2021-03-19 07:00:00 UTC+0000,0.935,1.1925,1.1925,7.0
2021-03-19 11:00:00 UTC+0000,1.8,2.02,2.02,16.125
2021-03-19 15:00:00 UTC+0000,0.8775,1.0025,1.0025,8.54
2021-03-19 19:00:00 UTC+0000,1.0825,1.385,1.385,10.75
2021-03-19 23:00:00 UTC+0000,3.375,18.75,3.92,18.75
2021-03-20 03:00:00 UTC+0000,1.7475,15.6,2.135,15.6
2021-03-20 07:00:00 UTC+0000,0.9725,16.125,0.935,16.125
2021-03-20 11:00:00 UTC+0000,1.9575,23.02,1.8,23.02
2021-03-20 15:00:00 UTC+0000,0.865,9.1675,0.8775,9.1675
2021-03-20 19:00:00 UTC+0000,1.1675,10.8375,1.0825,10.8375
2021-03-20 23:00:00 UTC+0000,5.105,24.25,3.375,24.25
2021-03-21 03:00:00 UTC+0000,12.875,26.0,1.7475,26.0
2021-03-21 07:00:00 UTC+0000,12.925,17.1,0.9725,17.1
2021-03-21 11:00:00 UTC+0000,12.5,23.125,1.9575,23.125
2021-03-21 15:00:00 UTC+0000,4.52,7.75,0.865,7.75
2021-03-21 19:00:00 UTC+0000,1.425,7.98,1.1675,7.98
2021-03-21 23:00:00 UTC+0000,4.62,3.92,5.105,14.0
2021-03-22 03:00:00 UTC+0000,5.32,2.135,12.875,10.2975
2021-03-22 07:00:00 UTC+0000,4.25,0.935,12.925,5.325
2021-03-22 11:00:00 UTC+0000,4.45,1.8,12.5,9.5225
2021-03-22 15:00:00 UTC+0000,1.88,0.8775,4.52,3.75
2021-03-22 19:00:00 UTC+0000,1.065,1.0825,1.425,4.875
2021-03-22 23:00:00 UTC+0000,4.145,4.62,4.62,8.3325
2021-03-23 03:00:00 UTC+0000,3.49,5.32,5.32,5.6675
2021-03-23 07:00:00 UTC+0000,2.35,4.25,4.25,2.7525
2021-03-23 11:00:00 UTC+0000,2.6075,4.45,4.45,4.21
2021-03-23 15:00:00 UTC+0000,1.17,1.88,1.88,1.91
2021-03-23 19:00:00 UTC+0000,0.88,1.065,1.065,2.25
2021-03-23 23:00:00 UTC+0000,3.3075,4.145,4.145,5.04
2021-03-24 03:00:00 UTC+0000,2.2525,3.49,3.49,3.25
2021-03-24 07:00:00 UTC+0000,1.43,2.35,2.35,1.675
2021-03-24 11:00:00 UTC+0000,2.2525,2.6075,2.6075,2.51
2021-03-24 15:00:00 UTC+0000,0.96,1.17,1.17,1.385
2021-03-24 19:00:00 UTC+0000,0.8475,0.88,0.88,1.575
2021-03-24 23:00:00 UTC+0000,2.965,3.3075,3.3075,4.285
2021-03-25 03:00:00 UTC+0000,1.9,2.2525,2.2525,2.48
2021-03-25 07:00:00 UTC+0000,0.975,1.43,1.43,1.1925
2021-03-25 11:00:00 UTC+0000,1.62,2.2525,2.2525,2.02
2021-03-25 15:00:00 UTC+0000,0.72,0.96,0.96,1.0025
2021-03-25 19:00:00 UTC+0000,0.715,0.8475,0.8475,1.385
2021-03-25 23:00:00 UTC+0000,2.525,2.965,2.965,3.92
2021-03-26 03:00:00 UTC+0000,1.56,1.9,1.9,2.135
2021-03-26 07:00:00 UTC+0000,1.25,0.975,0.975,0.935
2021-03-26 11:00:00 UTC+0000,5.3975,1.62,1.62,1.8
2021-03-26 15:00:00 UTC+0000,0.76,0.72,0.72,0.8775
2021-03-26 19:00:00 UTC+0000,1.9625,0.715,0.715,1.0825
2021-03-26 23:00:00 UTC+0000,5.9775,3.375,2.525,3.375
2021-03-27 03:00:00 UTC+0000,8.69,1.7475,1.56,1.7475
2021-03-27 07:00:00 UTC+0000,11.25,0.9725,1.25,0.9725
2021-03-27 11:00:00 UTC+0000,20.8325,1.9575,5.3975,1.9575
2021-03-27 15:00:00 UTC+0000,6.7,0.865,0.76,0.865
2021-03-27 19:00:00 UTC+0000,3.49,1.1675,1.9625,1.1675
2021-03-27 23:00:00 UTC+0000,6.3333,5.105,5.9775,5.105
2021-03-28 02:00:00 UTC+0000,7.75,12.875,8.69,12.875
2021-03-28 06:00:00 UTC+0000,12.095,12.925,11.25,12.925
2021-03-28 10:00:00 UTC+0000,34.5,12.5,20.8325,12.5
2021-03-28 14:00:00 UTC+0000,12.23,4.52,6.7,4.52
2021-03-28 18:00:00 UTC+0000,3.6975,1.425,3.49,1.425
2021-03-28 22:00:00 UTC+0000,4.8075,2.525,6.3333,4.62
2021-03-29 02:00:00 UTC+0000,5.0,1.56,7.75,5.32
2021-03-29 06:00:00 UTC+0000,4.05,1.25,12.095,4.25
2021-03-29 10:00:00 UTC+0000,10.45,5.3975,34.5,4.45
2021-03-29 14:00:00 UTC+0000,4.4025,0.76,12.23,1.88
2021-03-29 18:00:00 UTC+0000,2.1,1.9625,3.6975,1.065
2021-03-29 22:00:00 UTC+0000,4.0425,4.8075,4.8075,4.145
2021-03-30 02:00:00 UTC+0000,3.705,5.0,5.0,3.49
2021-03-30 06:00:00 UTC+0000,2.5575,4.05,4.05,2.35
2021-03-30 10:00:00 UTC+0000,8.6675,10.45,10.45,2.6075
2021-03-30 14:00:00 UTC+0000,2.775,4.4025,4.4025,1.17
2021-03-30 18:00:00 UTC+0000,1.295,2.1,2.1,0.88
2021-03-30 22:00:00 UTC+0000,2.95,4.0425,4.0425,3.3075
2021-03-31 02:00:00 UTC+0000,2.3925,3.705,3.705,2.2525
2021-03-31 06:00:00 UTC+0000,1.4675,2.5575,2.5575,1.43
2021-03-31 10:00:00 UTC+0000,6.1675,8.6675,8.6675,2.2525
2021-03-31 14:00:00 UTC+0000,1.6,2.775,2.775,0.96
2021-03-31 18:00:00 UTC+0000,0.87,1.295,1.295,0.8475
2021-03-31 22:00:00 UTC+0000,2.25,2.95,2.95,2.965
2021-04-01 02:00:00 UTC+0000,1.7675,2.3925,2.3925,1.9
2021-04-01 06:00:00 UTC+0000,1.1,1.4675,1.4675,0.975
2021-04-01 10:00:00 UTC+0000,4.905,6.1675,6.1675,1.62
2021-04-01 14:00:00 UTC+0000,1.15,1.6,1.6,0.72
2021-04-01 18:00:00 UTC+0000,0.73,0.87,0.87,0.715
2021-04-01 22:00:00 UTC+0000,3.93,2.25,2.25,2.525
2021-04-02 02:00:00 UTC+0000,4.61,1.7675,1.7675,1.56
2021-04-02 06:00:00 UTC+0000,5.6325,1.1,1.1,1.25
2021-04-02 10:00:00 UTC+0000,31.6675,4.905,4.905,5.3975
2021-04-02 14:00:00 UTC+0000,14.45,1.15,1.15,0.76
2021-04-02 18:00:00 UTC+0000,2.8425,0.73,0.73,1.9625
2021-04-02 22:00:00 UTC+0000,4.125,5.9775,3.93,5.9775
2021-04-03 02:00:00 UTC+0000,4.1325,8.69,4.61,8.69
2021-04-03 06:00:00 UTC+0000,4.205,11.25,5.6325,11.25
2021-04-03 10:00:00 UTC+0000,17.25,20.8325,31.6675,20.8325
2021-04-03 14:00:00 UTC+0000,7.0,6.7,14.45,6.7
2021-04-03 18:00:00 UTC+0000,2.0,3.49,2.8425,3.49
2021-04-03 22:00:00 UTC+0000,3.6325,6.3333,4.125,6.3333
2021-04-04 02:00:00 UTC+0000,3.67,7.75,4.1325,7.75
2021-04-04 06:00:00 UTC+0000,3.9375,12.095,4.205,12.095
2021-04-04 10:00:00 UTC+0000,21.9375,34.5,17.25,34.5
2021-04-04 14:00:00 UTC+0000,10.505,12.23,7.0,12.23
2021-04-04 18:00:00 UTC+0000,2.03,3.6975,2.0,3.6975
2021-04-04 22:00:00 UTC+0000,14.415,3.93,3.6325,4.8075
2021-04-05 02:00:00 UTC+0000,14.225,4.61,3.67,5.0
2021-04-05 06:00:00 UTC+0000,23.1875,5.6325,3.9375,4.05
2021-04-05 10:00:00 UTC+0000,57.025,31.6675,21.9375,10.45
2021-04-05 14:00:00 UTC+0000,23.98,14.45,10.505,4.4025
2021-04-05 18:00:00 UTC+0000,5.715,2.8425,2.03,2.1
2021-04-05 22:00:00 UTC+0000,10.0,14.415,14.415,4.0425
2021-04-06 02:00:00 UTC+0000,9.76,14.225,14.225,3.705
2021-04-06 06:00:00 UTC+0000,7.0725,23.1875,23.1875,2.5575
2021-04-06 10:00:00 UTC+0000,24.66,57.025,57.025,8.6675
2021-04-06 14:00:00 UTC+0000,10.5,23.98,23.98,2.775
2021-04-06 18:00:00 UTC+0000,2.925,5.715,5.715,1.295
2021-04-06 22:00:00 UTC+0000,7.3525,10.0,10.0,2.95
2021-04-07 02:00:00 UTC+0000,8.765,9.76,9.76,2.3925
2021-04-07 06:00:00 UTC+0000,4.075,7.0725,7.0725,1.4675
2021-04-07 10:00:00 UTC+0000,16.5575,24.66,24.66,6.1675
2021-04-07 14:00:00 UTC+0000,7.5,10.5,10.5,1.6
2021-04-07 18:00:00 UTC+0000,2.795,2.925,2.925,0.87
2021-04-07 22:00:00 UTC+0000,5.5,7.3525,7.3525,2.25
2021-04-08 02:00:00 UTC+0000,6.13,8.765,8.765,1.7675
2021-04-08 06:00:00 UTC+0000,2.295,4.075,4.075,1.1
2021-04-08 10:00:00 UTC+0000,7.67,16.5575,16.5575,4.905
2021-04-08 14:00:00 UTC+0000,4.0,7.5,7.5,1.15
2021-04-08 18:00:00 UTC+0000,1.96,2.795,2.795,0.73
2021-04-08 22:00:00 UTC+0000,4.16,5.5,5.5,3.93
2021-04-09 02:00:00 UTC+0000,4.135,6.13,6.13,4.61
2021-04-09 06:00:00 UTC+0000,1.4375,2.295,2.295,5.6325
2021-04-09 10:00:00 UTC+0000,8.5025,7.67,7.67,31.6675
2021-04-09 14:00:00 UTC+0000,1.965,4.0,4.0,14.45
2021-04-09 18:00:00 UTC+0000,1.195,1.96,1.96,2.8425
2021-04-09 22:00:00 UTC+0000,2.795,4.125,4.16,4.125
2021-04-10 02:00:00 UTC+0000,2.71,4.1325,4.135,4.1325
2021-04-10 06:00:00 UTC+0000,0.985,4.205,1.4375,4.205
2021-04-10 10:00:00 UTC+0000,4.65,17.25,8.5025,17.25
2021-04-10 14:00:00 UTC+0000,1.09,7.0,1.965,7.0
2021-04-10 18:00:00 UTC+0000,0.9175,2.0,1.195,2.0
2021-04-10 22:00:00 UTC+0000,4.16,3.6325,2.795,3.6325
2021-04-11 02:00:00 UTC+0000,6.38,3.67,2.71,3.67
2021-04-11 06:00:00 UTC+0000,2.9,3.9375,0.985,3.9375
2021-04-11 10:00:00 UTC+0000,12.5075,21.9375,4.65,21.9375
2021-04-11 14:00:00 UTC+0000,2.9425,10.505,1.09,10.505
2021-04-11 18:00:00 UTC+0000,1.13,2.03,0.9175,2.03
2021-04-11 22:00:00 UTC+0000,111.6675,4.16,4.16,14.415
2021-04-12 02:00:00 UTC+0000,100.0,4.135,6.38,14.225
2021-04-12 06:00:00 UTC+0000,1.87,1.4375,2.9,23.1875
2021-04-12 10:00:00 UTC+0000,7.065,8.5025,12.5075,57.025
2021-04-12 14:00:00 UTC+0000,3.55,1.965,2.9425,23.98
2021-04-12 18:00:00 UTC+0000,1.4875,1.195,1.13,5.715
2021-04-12 22:00:00 UTC+0000,19.8,111.6675,111.6675,10.0
2021-04-13 02:00:00 UTC+0000,20.245,100.0,100.0,9.76
2021-04-13 06:00:00 UTC+0000,4.355,1.87,1.87,7.0725
2021-04-13 10:00:00 UTC+0000,10.59,7.065,7.065,24.66
2021-04-13 14:00:00 UTC+0000,6.2625,3.55,3.55,10.5
2021-04-13 18:00:00 UTC+0000,2.45,1.4875,1.4875,2.925
2021-04-13 22:00:00 UTC+0000,10.44,19.8,19.8,7.3525
2021-04-14 02:00:00 UTC+0000,8.6,20.245,20.245,8.765
2021-04-14 06:00:00 UTC+0000,2.165,4.355,4.355,4.075
2021-04-14 10:00:00 UTC+0000,5.9075,10.59,10.59,16.5575
2021-04-14 14:00:00 UTC+0000,2.84,6.2625,6.2625,7.5
2021-04-14 18:00:00 UTC+0000,1.2525,2.45,2.45,2.795
2021-04-14 22:00:00 UTC+0000,7.2,10.44,10.44,5.5
2021-04-15 02:00:00 UTC+0000,5.5525,8.6,8.6,6.13
2021-04-15 06:00:00 UTC+0000,2.0725,2.165,2.165,2.295
2021-04-15 10:00:00 UTC+0000,5.25,5.9075,5.9075,7.67
2021-04-15 14:00:00 UTC+0000,2.25,2.84,2.84,4.0
2021-04-15 18:00:00 UTC+0000,1.0,1.2525,1.2525,1.96
2021-04-15 22:00:00 UTC+0000,7.9175,7.2,7.2,4.16
2021-04-16 02:00:00 UTC+0000,7.25,5.5525,5.5525,4.135
2021-04-16 06:00:00 UTC+0000,6.25,2.0725,2.0725,1.4375
2021-04-16 10:00:00 UTC+0000,17.5025,5.25,5.25,8.5025
2021-04-16 14:00:00 UTC+0000,12.5,2.25,2.25,1.965
2021-04-16 18:00:00 UTC+0000,1.0025,1.0,1.0,1.195
2021-04-16 22:00:00 UTC+0000,7.4175,2.795,7.9175,2.795
2021-04-17 02:00:00 UTC+0000,6.9,2.71,7.25,2.71
2021-04-17 06:00:00 UTC+0000,5.0,0.985,6.25,0.985
2021-04-17 10:00:00 UTC+0000,15.0,4.65,17.5025,4.65
2021-04-17 14:00:00 UTC+0000,8.0925,1.09,12.5,1.09
2021-04-17 18:00:00 UTC+0000,2.325,0.9175,1.0025,0.9175
2021-04-17 22:00:00 UTC+0000,7.1925,4.16,7.4175,4.16
2021-04-18 02:00:00 UTC+0000,5.7525,6.38,6.9,6.38
2021-04-18 06:00:00 UTC+0000,4.2,2.9,5.0,2.9
2021-04-18 10:00:00 UTC+0000,13.81,12.5075,15.0,12.5075
2021-04-18 14:00:00 UTC+0000,6.2,2.9425,8.0925,2.9425
2021-04-18 18:00:00 UTC+0000,1.8325,1.13,2.325,1.13
2021-04-18 22:00:00 UTC+0000,17.5,7.9175,7.1925,111.6675
2021-04-19 02:00:00 UTC+0000,16.665,7.25,5.7525,100.0
2021-04-19 06:00:00 UTC+0000,2.95,6.25,4.2,1.87
2021-04-19 10:00:00 UTC+0000,8.2175,17.5025,13.81,7.065
2021-04-19 14:00:00 UTC+0000,4.665,12.5,6.2,3.55
2021-04-19 18:00:00 UTC+0000,1.25,1.0025,1.8325,1.4875
2021-04-19 22:00:00 UTC+0000,11.25,17.5,17.5,19.8
2021-04-20 02:00:00 UTC+0000,11.17,16.665,16.665,20.245
2021-04-20 06:00:00 UTC+0000,2.1675,2.95,2.95,4.355
2021-04-20 10:00:00 UTC+0000,7.2,8.2175,8.2175,10.59
2021-04-20 14:00:00 UTC+0000,3.26,4.665,4.665,6.2625
2021-04-20 18:00:00 UTC+0000,1.065,1.25,1.25,2.45
2021-04-20 22:00:00 UTC+0000,8.27,11.25,11.25,10.44
2021-04-21 02:00:00 UTC+0000,7.3325,11.17,11.17,8.6
2021-04-21 06:00:00 UTC+0000,2.335,2.1675,2.1675,2.165
2021-04-21 10:00:00 UTC+0000,7.1675,7.2,7.2,5.9075
2021-04-21 14:00:00 UTC+0000,4.3775,3.26,3.26,2.84
2021-04-21 18:00:00 UTC+0000,2.25,1.065,1.065,1.2525
2021-04-21 22:00:00 UTC+0000,22.5,8.27,8.27,7.2
2021-04-22 02:00:00 UTC+0000,10.0,7.3325,7.3325,5.5525
2021-04-22 06:00:00 UTC+0000,14.2675,2.335,2.335,2.0725
2021-04-22 10:00:00 UTC+0000,85.415,7.1675,7.1675,5.25
2021-04-22 14:00:00 UTC+0000,28.5,4.3775,4.3775,2.25
2021-04-22 18:00:00 UTC+0000,4.3425,2.25,2.25,1.0
2021-04-22 22:00:00 UTC+0000,12.09,22.5,22.5,7.9175
2021-04-23 02:00:00 UTC+0000,7.625,10.0,10.0,7.25
2021-04-23 06:00:00 UTC+0000,9.0,14.2675,14.2675,6.25
2021-04-23 10:00:00 UTC+0000,28.05,85.415,85.415,17.5025
2021-04-23 14:00:00 UTC+0000,12.25,28.5,28.5,12.5
2021-04-23 18:00:00 UTC+0000,3.55,4.3425,4.3425,1.0025
2021-04-23 22:00:00 UTC+0000,9.0,7.4175,12.09,7.4175
2021-04-24 02:00:00 UTC+0000,6.41,6.9,7.625,6.9
2021-04-24 06:00:00 UTC+0000,8.875,5.0,9.0,5.0
2021-04-24 10:00:00 UTC+0000,22.5,15.0,28.05,15.0
2021-04-24 14:00:00 UTC+0000,11.31,8.0925,12.25,8.0925
2021-04-24 18:00:00 UTC+0000,2.875,2.325,3.55,2.325
2021-04-24 22:00:00 UTC+0000,7.75,7.1925,9.0,7.1925
2021-04-25 02:00:00 UTC+0000,6.75,5.7525,6.41,5.7525
2021-04-25 06:00:00 UTC+0000,12.8125,4.2,8.875,4.2
2021-04-25 10:00:00 UTC+0000,56.6675,13.81,22.5,13.81
2021-04-25 14:00:00 UTC+0000,16.0,6.2,11.31,6.2
2021-04-25 18:00:00 UTC+0000,2.5625,1.8325,2.875,1.8325
2021-04-25 22:00:00 UTC+0000,14.0,12.09,7.75,17.5
2021-04-26 02:00:00 UTC+0000,9.31,7.625,6.75,16.665
2021-04-26 06:00:00 UTC+0000,7.27,9.0,12.8125,2.95
2021-04-26 10:00:00 UTC+0000,22.2175,28.05,56.6675,8.2175
2021-04-26 14:00:00 UTC+0000,9.875,12.25,16.0,4.665
2021-04-26 18:00:00 UTC+0000,2.3425,3.55,2.5625,1.25
2021-04-26 22:00:00 UTC+0000,10.0,14.0,14.0,11.25
2021-04-27 02:00:00 UTC+0000,6.755,9.31,9.31,11.17
2021-04-27 06:00:00 UTC+0000,6.17,7.27,7.27,2.1675
2021-04-27 10:00:00 UTC+0000,17.5,22.2175,22.2175,7.2
2021-04-27 14:00:00 UTC+0000,10.0,9.875,9.875,3.26
2021-04-27 18:00:00 UTC+0000,2.5625,2.3425,2.3425,1.065
2021-04-27 22:00:00 UTC+0000,7.5075,10.0,10.0,8.27
2021-04-28 02:00:00 UTC+0000,5.75,6.755,6.755,7.3325
2021-04-28 06:00:00 UTC+0000,4.5,6.17,6.17,2.335
2021-04-28 10:00:00 UTC+0000,13.0025,17.5,17.5,7.1675
2021-04-28 14:00:00 UTC+0000,6.9725,10.0,10.0,4.3775
2021-04-28 18:00:00 UTC+0000,2.0,2.5625,2.5625,2.25
2021-04-28 22:00:00 UTC+0000,5.85,7.5075,7.5075,22.5
2021-04-29 02:00:00 UTC+0000,4.5,5.75,5.75,10.0
2021-04-29 06:00:00 UTC+0000,3.5025,4.5,4.5,14.2675
2021-04-29 10:00:00 UTC+0000,10.25,13.0025,13.0025,85.415
2021-04-29 14:00:00 UTC+0000,5.75,6.9725,6.9725,28.5
2021-04-29 18:00:00 UTC+0000,1.6775,2.0,2.0,4.3425
2021-04-29 22:00:00 UTC+0000,6.93,5.85,5.85,12.09
2021-04-30 02:00:00 UTC+0000,4.0,4.5,4.5,7.625
2021-04-30 06:00:00 UTC+0000,3.3725,3.5025,3.5025,9.0
2021-04-30 10:00:00 UTC+0000,9.32,10.25,10.25,28.05
2021-04-30 14:00:00 UTC+0000,5.28,5.75,5.75,12.25
2021-04-30 18:00:00 UTC+0000,1.4775,1.6775,1.6775,3.55
2021-04-30 22:00:00 UTC+0000,25.83,9.0,6.93,9.0
2021-05-01 02:00:00 UTC+0000,22.58,6.41,4.0,6.41
2021-05-01 06:00:00 UTC+0000,29.445,8.875,3.3725,8.875
2021-05-01 10:00:00 UTC+0000,197.2725,22.5,9.32,22.5
2021-05-01 14:00:00 UTC+0000,17.4475,11.31,5.28,11.31
2021-05-01 18:00:00 UTC+0000,5.5,2.875,1.4775,2.875
2021-05-01 22:00:00 UTC+0000,18.9,7.75,25.83,7.75
2021-05-02 02:00:00 UTC+0000,23.635,6.75,22.58,6.75
2021-05-02 06:00:00 UTC+0000,24.0225,12.8125,29.445,12.8125
2021-05-02 10:00:00 UTC+0000,81.1125,56.6675,197.2725,56.6675
2021-05-02 14:00:00 UTC+0000,21.25,16.0,17.4475,16.0
2021-05-02 18:00:00 UTC+0000,5.75,2.5625,5.5,2.5625
2021-05-02 22:00:00 UTC+0000,68.11,6.93,18.9,14.0
2021-05-03 02:00:00 UTC+0000,84.2825,4.0,23.635,9.31
2021-05-03 06:00:00 UTC+0000,95.0,3.3725,24.0225,7.27
2021-05-03 10:00:00 UTC+0000,1178.565,9.32,81.1125,22.2175
2021-05-03 14:00:00 UTC+0000,1185.71,5.28,21.25,9.875
2021-05-03 18:00:00 UTC+0000,137.8575,1.4775,5.75,2.3425
2021-05-03 22:00:00 UTC+0000,45.39,68.11,68.11,10.0
2021-05-04 02:00:00 UTC+0000,66.25,84.2825,84.2825,6.755
2021-05-04 06:00:00 UTC+0000,107.5,95.0,95.0,6.17
2021-05-04 10:00:00 UTC+0000,211.25,1178.565,1178.565,17.5
2021-05-04 14:00:00 UTC+0000,198.75,1185.71,1185.71,10.0
2021-05-04 18:00:00 UTC+0000,90.4575,137.8575,137.8575,2.5625
2021-05-04 22:00:00 UTC+0000,50.0,45.39,45.39,7.5075
2021-05-05 02:00:00 UTC+0000,43.125,66.25,66.25,5.75
2021-05-05 06:00:00 UTC+0000,125.0,107.5,107.5,4.5
2021-05-05 10:00:00 UTC+0000,114.0,211.25,211.25,13.0025
2021-05-05 14:00:00 UTC+0000,102.5,198.75,198.75,6.9725
2021-05-05 18:00:00 UTC+0000,43.75,90.4575,90.4575,2.0
2021-05-05 22:00:00 UTC+0000,48.7675,50.0,50.0,5.85
2021-05-06 02:00:00 UTC+0000,33.61,43.125,43.125,4.5
2021-05-06 06:00:00 UTC+0000,54.82,125.0,125.0,3.5025
2021-05-06 10:00:00 UTC+0000,72.8,114.0,114.0,10.25
2021-05-06 14:00:00 UTC+0000,48.365,102.5,102.5,5.75
2021-05-06 18:00:00 UTC+0000,25.73,43.75,43.75,1.6775
2021-05-06 22:00:00 UTC+0000,32.25,48.7675,48.7675,6.93
2021-05-07 02:00:00 UTC+0000,25.42,33.61,33.61,4.0
2021-05-07 06:00:00 UTC+0000,34.3725,54.82,54.82,3.3725
2021-05-07 10:00:00 UTC+0000,46.125,72.8,72.8,9.32
2021-05-07 14:00:00 UTC+0000,32.405,48.365,48.365,5.28
2021-05-07 18:00:00 UTC+0000,19.16,25.73,25.73,1.4775
2021-05-07 22:00:00 UTC+0000,25.0,25.83,32.25,25.83
2021-05-08 02:00:00 UTC+0000,24.6875,22.58,25.42,22.58
2021-05-08 06:00:00 UTC+0000,31.25,29.445,34.3725,29.445
2021-05-08 10:00:00 UTC+0000,42.56,197.2725,46.125,197.2725
2021-05-08 14:00:00 UTC+0000,29.49,17.4475,32.405,17.4475
2021-05-08 18:00:00 UTC+0000,18.75,5.5,19.16,5.5
2021-05-08 22:00:00 UTC+0000,50.0,18.9,25.0,18.9
2021-05-09 02:00:00 UTC+0000,74.2625,23.635,24.6875,23.635
2021-05-09 06:00:00 UTC+0000,113.75,24.0225,31.25,24.0225
2021-05-09 10:00:00 UTC+0000,227.79,81.1125,42.56,81.1125
2021-05-09 14:00:00 UTC+0000,106.5375,21.25,29.49,21.25
2021-05-09 18:00:00 UTC+0000,58.14,5.75,18.75,5.75
2021-05-09 22:00:00 UTC+0000,41.5375,32.25,50.0,68.11
2021-05-10 02:00:00 UTC+0000,44.86,25.42,74.2625,84.2825
2021-05-10 06:00:00 UTC+0000,54.5,34.3725,113.75,95.0
2021-05-10 10:00:00 UTC+0000,107.78,46.125,227.79,1178.565
2021-05-10 14:00:00 UTC+0000,80.55,32.405,106.5375,1185.71
